fcc_bulk,twin_HCP,IhDh_spine,Ihcenter,Dh_notch_edge,surface111,surface100,IhDh_edge,edge_111_100,edge_111_111,Dh_notch_vertex,IhDh_vertex,tetrahedral_edge,TO_vertex,CO_vertex,Unknown,Temp,Ag,Cu,Pd,Au
46.0,31.0,0.0,0.0,0.0,33.0,0.0,1.0,12.0,9.0,11.0,0.0,1.0,26.0,0.0,30.0,700.0,0.0,0.0,1.0,0.0
79.0,0.0,0.0,0.0,0.0,45.0,13.0,0.0,30.0,6.0,0.0,0.0,0.0,26.0,0.0,1.0,300.0,0.0,0.0,1.0,0.0
2.0,21.0,10.0,0.0,0.0,21.0,0.0,43.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,80.0,925.0,0.0,0.0,1.0,0.0
51.0,28.0,0.0,0.0,0.0,35.0,6.0,1.0,21.0,6.0,8.0,0.0,0.0,24.0,0.0,20.0,600.0,0.0,0.0,1.0,0.0
36.0,36.0,4.0,0.0,7.0,36.0,4.0,16.0,10.0,7.0,13.0,1.0,0.0,20.0,0.0,10.0,425.0,0.0,0.0,1.0,0.0
2.0,20.0,9.0,0.0,0.0,21.0,0.0,47.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,84.0,875.0,0.0,0.0,1.0,0.0
60.0,18.0,0.0,0.0,4.0,34.0,12.0,5.0,25.0,4.0,5.0,0.0,0.0,26.0,0.0,7.0,450.0,0.0,0.0,1.0,0.0
4.0,19.0,7.0,0.0,0.0,16.0,0.0,26.0,2.0,0.0,13.0,3.0,0.0,4.0,0.0,106.0,950.0,0.0,0.0,1.0,0.0
8.0,48.0,26.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,775.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,5.0,0.0,9.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,173.0,970.0,0.0,0.0,1.0,0.0
36.0,37.0,4.0,0.0,5.0,34.0,7.0,17.0,15.0,2.0,12.0,1.0,0.0,19.0,0.0,11.0,375.0,0.0,0.0,1.0,0.0
36.0,37.0,5.0,0.0,7.0,34.0,5.0,22.0,17.0,2.0,7.0,2.0,0.0,19.0,0.0,7.0,325.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,6.0,13.0,0.0,0.0,0.0,171.0,1000.0,0.0,0.0,1.0,0.0
59.0,19.0,0.0,0.0,0.0,37.0,10.0,4.0,21.0,9.0,1.0,0.0,0.0,23.0,0.0,17.0,400.0,0.0,0.0,1.0,0.0
38.0,18.0,0.0,0.0,1.0,35.0,3.0,6.0,14.0,8.0,7.0,0.0,0.0,18.0,0.0,52.0,725.0,0.0,0.0,1.0,0.0
59.0,19.0,0.0,0.0,4.0,33.0,12.0,6.0,24.0,5.0,4.0,0.0,0.0,26.0,0.0,8.0,550.0,0.0,0.0,1.0,0.0
30.0,23.0,1.0,0.0,4.0,30.0,6.0,13.0,16.0,5.0,11.0,1.0,0.0,16.0,0.0,44.0,675.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,0.0,0.0,7.0,10.0,0.0,3.0,0.0,166.0,990.0,0.0,0.0,1.0,0.0
2.0,21.0,9.0,0.0,0.0,25.0,0.0,38.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,90.0,850.0,0.0,0.0,1.0,0.0
37.0,34.0,5.0,0.0,9.0,31.0,4.0,17.0,14.0,4.0,9.0,2.0,0.0,26.0,0.0,8.0,625.0,0.0,0.0,1.0,0.0
0.0,17.0,5.0,0.0,0.0,19.0,1.0,35.0,1.0,0.0,5.0,8.0,0.0,0.0,0.0,109.0,800.0,0.0,0.0,1.0,0.0
35.0,39.0,4.0,0.0,8.0,28.0,7.0,12.0,19.0,0.0,14.0,1.0,0.0,22.0,0.0,11.0,525.0,0.0,0.0,1.0,0.0
26.0,42.0,11.0,0.0,8.0,19.0,2.0,5.0,16.0,3.0,17.0,1.0,0.0,20.0,0.0,30.0,750.0,0.0,0.0,1.0,0.0
37.0,37.0,5.0,0.0,8.0,27.0,8.0,18.0,23.0,0.0,7.0,2.0,0.0,17.0,2.0,9.0,350.0,0.0,0.0,1.0,0.0
67.0,12.0,0.0,0.0,1.0,39.0,7.0,0.0,26.0,5.0,5.0,0.0,0.0,27.0,0.0,11.0,575.0,0.0,0.0,1.0,0.0
0.0,2.0,3.0,0.0,1.0,5.0,1.0,23.0,0.0,1.0,3.0,8.0,0.0,5.0,0.0,48.0,700.0,0.0,0.0,0.0,1.0
0.0,2.0,3.0,0.0,1.0,4.0,0.0,28.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,46.0,760.0,0.0,0.0,0.0,1.0
0.0,0.0,5.0,0.0,2.0,7.0,0.0,30.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,46.0,780.0,0.0,0.0,0.0,1.0
1.0,8.0,3.0,0.0,0.0,7.0,0.0,21.0,0.0,0.0,11.0,6.0,0.0,7.0,0.0,36.0,750.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,0.0,3.0,4.0,0.0,23.0,0.0,2.0,4.0,7.0,0.0,3.0,0.0,50.0,725.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,7.0,0.0,35.0,0.0,3.0,1.0,9.0,0.0,1.0,0.0,42.0,425.0,0.0,0.0,0.0,1.0
0.0,4.0,2.0,0.0,0.0,4.0,0.0,26.0,0.0,0.0,7.0,10.0,0.0,3.0,0.0,44.0,810.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,43.0,800.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,2.0,4.0,0.0,33.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,44.0,500.0,0.0,0.0,0.0,1.0
0.0,2.0,3.0,0.0,2.0,7.0,0.0,33.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,40.0,790.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,56.0,350.0,0.0,0.0,0.0,1.0
0.0,3.0,4.0,0.0,0.0,3.0,2.0,31.0,0.0,0.0,3.0,10.0,0.0,1.0,0.0,43.0,820.0,0.0,0.0,0.0,1.0
0.0,3.0,4.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,7.0,8.0,0.0,4.0,0.0,47.0,770.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,5.0,0.0,32.0,0.0,3.0,1.0,7.0,0.0,1.0,0.0,50.0,600.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,32.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,42.0,450.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,5.0,0.0,32.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,43.0,400.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,4.0,2.0,0.0,7.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,71.0,840.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,30.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,44.0,325.0,0.0,0.0,0.0,1.0
0.0,2.0,5.0,0.0,2.0,2.0,0.0,21.0,0.0,5.0,9.0,6.0,0.0,1.0,0.0,47.0,650.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,44.0,525.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,32.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,42.0,375.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,56.0,550.0,0.0,0.0,0.0,1.0
0.0,2.0,3.0,0.0,2.0,4.0,0.0,25.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,55.0,625.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,9.0,4.0,0.0,5.0,0.0,73.0,875.0,0.0,0.0,0.0,1.0
0.0,2.0,2.0,0.0,2.0,3.0,0.0,17.0,0.0,4.0,13.0,5.0,0.0,2.0,0.0,50.0,830.0,0.0,0.0,0.0,1.0
0.0,0.0,3.0,0.0,2.0,2.0,1.0,23.0,0.0,0.0,6.0,11.0,0.0,2.0,0.0,50.0,675.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,6.0,10.0,0.0,1.0,0.0,72.0,900.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,10.0,4.0,0.0,6.0,0.0,71.0,850.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,44.0,300.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,6.0,0.0,30.0,0.0,2.0,5.0,11.0,0.0,0.0,0.0,43.0,475.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,32.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,42.0,575.0,0.0,0.0,0.0,1.0
1.0,2.0,5.0,0.0,2.0,4.0,0.0,30.0,2.0,0.0,1.0,8.0,0.0,1.0,0.0,44.0,790.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,5.0,0.0,30.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,45.0,300.0,0.0,0.0,0.0,1.0
0.0,2.0,3.0,0.0,1.0,4.0,0.0,29.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,45.0,760.0,0.0,0.0,0.0,1.0
0.0,3.0,3.0,0.0,0.0,5.0,0.0,29.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,40.0,675.0,0.0,0.0,0.0,1.0
1.0,0.0,2.0,0.0,3.0,4.0,0.0,15.0,0.0,2.0,11.0,8.0,0.0,3.0,0.0,51.0,780.0,0.0,0.0,0.0,1.0
0.0,4.0,3.0,0.0,3.0,6.0,0.0,34.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,37.0,770.0,0.0,0.0,0.0,1.0
0.0,2.0,3.0,0.0,1.0,4.0,0.0,28.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,46.0,725.0,0.0,0.0,0.0,1.0
0.0,3.0,3.0,0.0,0.0,5.0,0.0,12.0,0.0,2.0,12.0,4.0,0.0,2.0,0.0,57.0,875.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,30.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,44.0,800.0,0.0,0.0,0.0,1.0
0.0,4.0,3.0,0.0,2.0,5.0,0.0,27.0,0.0,0.0,3.0,9.0,0.0,3.0,0.0,44.0,810.0,0.0,0.0,0.0,1.0
0.0,3.0,3.0,0.0,0.0,6.0,1.0,33.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,42.0,750.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,56.0,350.0,0.0,0.0,0.0,1.0
0.0,2.0,2.0,0.0,1.0,4.0,0.0,27.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,53.0,650.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,5.0,0.0,30.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,45.0,325.0,0.0,0.0,0.0,1.0
0.0,5.0,3.0,0.0,1.0,4.0,0.0,21.0,1.0,2.0,11.0,5.0,0.0,3.0,0.0,44.0,830.0,0.0,0.0,0.0,1.0
0.0,2.0,0.0,2.0,2.0,1.0,0.0,15.0,0.0,1.0,7.0,11.0,0.0,2.0,0.0,57.0,820.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,44.0,500.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,44.0,600.0,0.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,1.0,6.0,1.0,12.0,2.0,2.0,10.0,2.0,0.0,6.0,0.0,56.0,840.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,30.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,44.0,475.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,44.0,550.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,6.0,0.0,31.0,0.0,0.0,3.0,10.0,0.0,1.0,0.0,46.0,400.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,56.0,375.0,0.0,0.0,0.0,1.0
0.0,2.0,3.0,0.0,1.0,4.0,0.0,28.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,46.0,625.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,5.0,9.0,0.0,3.0,0.0,64.0,700.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,0.0,5.0,0.0,34.0,0.0,2.0,1.0,11.0,0.0,1.0,0.0,44.0,425.0,0.0,0.0,0.0,1.0
0.0,4.0,2.0,0.0,1.0,4.0,1.0,23.0,0.0,4.0,5.0,5.0,0.0,2.0,0.0,49.0,900.0,0.0,0.0,0.0,1.0
0.0,2.0,3.0,0.0,1.0,4.0,0.0,28.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,46.0,575.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,6.0,0.0,34.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,42.0,450.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,32.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,42.0,525.0,0.0,0.0,0.0,1.0
0.0,0.0,4.0,0.0,4.0,4.0,0.0,21.0,1.0,4.0,8.0,7.0,0.0,2.0,0.0,45.0,850.0,0.0,0.0,0.0,1.0
0.0,2.0,4.0,0.0,3.0,4.0,0.0,29.0,1.0,0.0,5.0,9.0,0.0,0.0,0.0,43.0,700.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,0.0,2.0,4.0,0.0,23.0,0.0,2.0,7.0,8.0,0.0,4.0,0.0,46.0,900.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,5.0,0.0,32.0,0.0,3.0,1.0,7.0,0.0,1.0,0.0,50.0,600.0,0.0,0.0,0.0,1.0
0.0,1.0,4.0,0.0,1.0,6.0,0.0,33.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,37.0,675.0,0.0,0.0,0.0,1.0
0.0,3.0,3.0,0.0,1.0,6.0,0.0,30.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,43.0,725.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,44.0,625.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,30.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,44.0,300.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,6.0,0.0,35.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,41.0,475.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,5.0,0.0,32.0,0.0,3.0,1.0,7.0,0.0,1.0,0.0,50.0,500.0,0.0,0.0,0.0,1.0
0.0,3.0,3.0,0.0,3.0,2.0,0.0,22.0,1.0,2.0,5.0,8.0,0.0,3.0,0.0,48.0,780.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,1.0,2.0,3.0,0.0,13.0,1.0,0.0,6.0,6.0,0.0,4.0,0.0,61.0,840.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,44.0,400.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,44.0,525.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,5.0,0.0,32.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,43.0,425.0,0.0,0.0,0.0,1.0
0.0,3.0,3.0,0.0,2.0,3.0,0.0,20.0,0.0,1.0,6.0,7.0,0.0,1.0,0.0,54.0,875.0,0.0,0.0,0.0,1.0
0.0,4.0,2.0,0.0,3.0,5.0,1.0,19.0,0.0,1.0,10.0,9.0,0.0,2.0,0.0,44.0,760.0,0.0,0.0,0.0,1.0
0.0,0.0,3.0,0.0,0.0,5.0,0.0,17.0,0.0,2.0,11.0,7.0,0.0,4.0,0.0,51.0,800.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,0.0,2.0,3.0,1.0,17.0,0.0,2.0,6.0,7.0,0.0,2.0,0.0,56.0,650.0,0.0,0.0,0.0,1.0
0.0,2.0,1.0,0.0,1.0,1.0,1.0,11.0,1.0,3.0,11.0,4.0,0.0,5.0,0.0,59.0,830.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,69.0,770.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,3.0,1.0,0.0,12.0,0.0,2.0,18.0,4.0,0.0,2.0,0.0,55.0,850.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,2.0,5.0,0.0,33.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,43.0,450.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,70.0,790.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,32.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,42.0,325.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,3.0,2.0,0.0,18.0,2.0,0.0,8.0,6.0,0.0,1.0,0.0,59.0,810.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,5.0,0.0,32.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,42.0,350.0,0.0,0.0,0.0,1.0
0.0,3.0,2.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,9.0,6.0,0.0,4.0,0.0,55.0,750.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,6.0,0.0,30.0,0.0,2.0,5.0,11.0,0.0,0.0,0.0,43.0,575.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,0.0,7.0,0.0,35.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,43.0,375.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,5.0,0.0,32.0,0.0,3.0,1.0,7.0,0.0,1.0,0.0,50.0,550.0,0.0,0.0,0.0,1.0
0.0,1.0,4.0,0.0,2.0,7.0,0.0,28.0,1.0,1.0,1.0,7.0,0.0,2.0,0.0,46.0,820.0,0.0,0.0,0.0,1.0
0.0,3.0,5.0,0.0,2.0,10.0,0.0,42.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,41.0,575.0,0.0,0.0,0.0,1.0
0.0,8.0,3.0,0.0,4.0,5.0,0.0,23.0,1.0,5.0,8.0,5.0,0.0,2.0,0.0,52.0,820.0,0.0,0.0,0.0,1.0
0.0,3.0,5.0,0.0,2.0,10.0,0.0,42.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,41.0,550.0,0.0,0.0,0.0,1.0
0.0,3.0,4.0,0.0,4.0,11.0,0.0,34.0,0.0,1.0,7.0,9.0,0.0,0.0,0.0,43.0,810.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,5.0,3.0,0.0,7.0,1.0,0.0,10.0,2.0,0.0,6.0,0.0,81.0,900.0,0.0,0.0,0.0,1.0
1.0,7.0,5.0,0.0,0.0,7.0,0.0,34.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,48.0,625.0,0.0,0.0,0.0,1.0
0.0,4.0,4.0,0.0,2.0,10.0,1.0,35.0,0.0,1.0,6.0,9.0,0.0,1.0,0.0,43.0,750.0,0.0,0.0,0.0,1.0
2.0,10.0,4.0,0.0,4.0,8.0,0.0,24.0,2.0,2.0,8.0,7.0,0.0,4.0,0.0,41.0,760.0,0.0,0.0,0.0,1.0
0.0,3.0,4.0,0.0,0.0,9.0,0.0,42.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,46.0,725.0,0.0,0.0,0.0,1.0
0.0,3.0,5.0,0.0,2.0,10.0,0.0,42.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,41.0,500.0,0.0,0.0,0.0,1.0
0.0,3.0,5.0,0.0,2.0,10.0,0.0,42.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,41.0,450.0,0.0,0.0,0.0,1.0
0.0,0.0,6.0,0.0,1.0,10.0,0.0,39.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,46.0,375.0,0.0,0.0,0.0,1.0
1.0,5.0,5.0,0.0,3.0,7.0,0.0,31.0,1.0,1.0,5.0,9.0,0.0,3.0,0.0,45.0,800.0,0.0,0.0,0.0,1.0
0.0,3.0,5.0,0.0,2.0,10.0,0.0,42.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,41.0,300.0,0.0,0.0,0.0,1.0
0.0,1.0,6.0,0.0,3.0,8.0,0.0,37.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,48.0,675.0,0.0,0.0,0.0,1.0
0.0,0.0,6.0,0.0,1.0,10.0,0.0,39.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,46.0,350.0,0.0,0.0,0.0,1.0
2.0,8.0,3.0,0.0,2.0,8.0,2.0,27.0,4.0,5.0,6.0,5.0,0.0,6.0,0.0,38.0,830.0,0.0,0.0,0.0,1.0
0.0,1.0,6.0,0.0,4.0,8.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,46.0,700.0,0.0,0.0,0.0,1.0
0.0,1.0,6.0,0.0,4.0,8.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,46.0,770.0,0.0,0.0,0.0,1.0
0.0,9.0,4.0,0.0,4.0,9.0,0.0,29.0,0.0,1.0,5.0,7.0,0.0,1.0,0.0,47.0,790.0,0.0,0.0,0.0,1.0
0.0,0.0,6.0,0.0,1.0,10.0,0.0,39.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,46.0,325.0,0.0,0.0,0.0,1.0
0.0,2.0,4.0,0.0,2.0,8.0,0.0,35.0,0.0,3.0,7.0,10.0,0.0,0.0,0.0,45.0,475.0,0.0,0.0,0.0,1.0
0.0,3.0,5.0,0.0,2.0,10.0,0.0,42.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,41.0,425.0,0.0,0.0,0.0,1.0
0.0,3.0,7.0,0.0,2.0,8.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,45.0,400.0,0.0,0.0,0.0,1.0
0.0,5.0,1.0,0.0,3.0,5.0,0.0,26.0,0.0,0.0,5.0,9.0,0.0,1.0,0.0,61.0,850.0,0.0,0.0,0.0,1.0
0.0,2.0,4.0,0.0,2.0,8.0,0.0,36.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,44.0,600.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,0.0,2.0,10.0,0.0,42.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,45.0,650.0,0.0,0.0,0.0,1.0
1.0,3.0,0.0,0.0,4.0,8.0,0.0,22.0,1.0,0.0,5.0,7.0,0.0,4.0,0.0,61.0,780.0,0.0,0.0,0.0,1.0
0.0,4.0,4.0,0.0,1.0,7.0,0.0,28.0,0.0,2.0,11.0,8.0,0.0,1.0,0.0,50.0,875.0,0.0,0.0,0.0,1.0
0.0,5.0,4.0,0.0,1.0,7.0,0.0,30.0,0.0,2.0,5.0,7.0,0.0,2.0,0.0,53.0,840.0,0.0,0.0,0.0,1.0
0.0,0.0,6.0,0.0,1.0,10.0,0.0,39.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,46.0,525.0,0.0,0.0,0.0,1.0
0.0,4.0,2.0,0.0,4.0,6.0,0.0,22.0,1.0,5.0,6.0,7.0,0.0,2.0,0.0,57.0,820.0,0.0,0.0,0.0,1.0
0.0,8.0,3.0,0.0,0.0,7.0,0.0,33.0,1.0,1.0,6.0,9.0,0.0,1.0,0.0,47.0,760.0,0.0,0.0,0.0,1.0
1.0,5.0,2.0,0.0,1.0,5.0,0.0,11.0,3.0,4.0,14.0,4.0,0.0,8.0,0.0,58.0,850.0,0.0,0.0,0.0,1.0
1.0,5.0,3.0,0.0,1.0,6.0,0.0,33.0,0.0,3.0,5.0,10.0,0.0,2.0,0.0,47.0,830.0,0.0,0.0,0.0,1.0
0.0,6.0,3.0,0.0,3.0,6.0,0.0,26.0,1.0,1.0,8.0,7.0,0.0,1.0,0.0,54.0,875.0,0.0,0.0,0.0,1.0
0.0,2.0,4.0,0.0,3.0,9.0,0.0,34.0,0.0,3.0,7.0,10.0,0.0,0.0,0.0,44.0,770.0,0.0,0.0,0.0,1.0
0.0,2.0,4.0,0.0,3.0,9.0,0.0,34.0,0.0,3.0,7.0,10.0,0.0,0.0,0.0,44.0,700.0,0.0,0.0,0.0,1.0
0.0,0.0,6.0,0.0,1.0,10.0,0.0,39.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,46.0,350.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,4.0,2.0,0.0,11.0,0.0,7.0,9.0,8.0,0.0,5.0,0.0,67.0,900.0,0.0,0.0,0.0,1.0
1.0,7.0,5.0,0.0,0.0,7.0,0.0,34.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,48.0,810.0,0.0,0.0,0.0,1.0
0.0,3.0,5.0,0.0,2.0,10.0,0.0,42.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,41.0,475.0,0.0,0.0,0.0,1.0
0.0,1.0,3.0,0.0,1.0,8.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,52.0,525.0,0.0,0.0,0.0,1.0
0.0,3.0,7.0,0.0,2.0,8.0,0.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,45.0,575.0,0.0,0.0,0.0,1.0
0.0,2.0,7.0,0.0,3.0,9.0,0.0,41.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,41.0,425.0,0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0,6.0,7.0,0.0,38.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,51.0,725.0,0.0,0.0,0.0,1.0
0.0,1.0,2.0,0.0,3.0,7.0,0.0,25.0,0.0,1.0,10.0,9.0,0.0,3.0,0.0,55.0,840.0,0.0,0.0,0.0,1.0
